filename,label
t1152907989.478517_x-5.626558_y-5.259822_a-1.018921.jpeg,2PO1-A
t1152875399.715335_x-5.795215_y-4.623279_a1.592208.jpeg,2PO1-A
t1152907994.786754_x-5.540528_y-5.172597_a-0.387969.jpeg,2PO1-A
t1152908028.452677_x-5.808221_y-1.825810_a1.575966.jpeg,2PO1-A
t1152889763.835474_x-5.604375_y-2.533672_a1.761239.jpeg,2PO1-A
t1152889765.059549_x-5.641796_y-2.347877_a1.763269.jpeg,2PO1-A
t1152907988.662173_x-5.644722_y-5.271738_a-1.132854.jpeg,2PO1-A
t1152907977.641479_x-5.959653_y-3.491427_a-1.469093.jpeg,2PO1-A
t1152908013.759737_x-5.773549_y-4.247882_a1.586520.jpeg,2PO1-A
t1152889765.467604_x-5.655339_y-2.277443_a1.762282.jpeg,2PO1-A
t1152908025.596476_x-5.804689_y-2.388417_a1.577805.jpeg,2PO1-A
t1152908021.308443_x-5.790044_y-3.294207_a1.603883.jpeg,2PO1-A
t1152875390.326748_x-5.796027_y-4.504104_a-1.415244.jpeg,2PO1-A
t1152907978.661544_x-5.925021_y-3.769656_a-1.460423.jpeg,2PO1-A
t1152875407.263808_x-5.829933_y-2.997525_a1.642553.jpeg,2PO1-A
t1152908003.763111_x-5.684995_y-4.900807_a1.361693.jpeg,2PO1-A
t1152908008.251480_x-5.765324_y-4.819421_a1.679978.jpeg,2PO1-A
t1152889730.981631_x-5.867204_y-1.808755_a-1.350740.jpeg,2PO1-A
t1152889755.467159_x-5.602645_y-3.914178_a1.471823.jpeg,2PO1-A
t1152908013.555725_x-5.773205_y-4.269743_a1.586520.jpeg,2PO1-A
t1152875406.855781_x-5.823114_y-3.107044_a1.646532.jpeg,2PO1-A
t1152907995.806636_x-5.532681_y-5.152437_a-0.281033.jpeg,2PO1-A
t1152907985.193951_x-5.775399_y-5.279180_a-1.492451.jpeg,2PO1-A
t1152875402.775525_x-5.795592_y-4.038008_a1.582053.jpeg,2PO1-A
t1152889740.982045_x-5.731810_y-4.059358_a-1.561494.jpeg,2PO1-A
t1152907979.273583_x-5.913146_y-3.896237_a-1.465757.jpeg,2PO1-A
t1152908009.679481_x-5.775219_y-4.671646_a1.653388.jpeg,2PO1-A
t1152907991.110321_x-5.594910_y-5.240061_a-0.819185.jpeg,2PO1-A
t1152889737.101804_x-5.749430_y-3.197006_a-1.624437.jpeg,2PO1-A
t1152889778.320379_x-5.759444_y-1.652148_a1.724944.jpeg,2PO1-A
t1152907980.089634_x-5.900534_y-4.084863_a-1.489768.jpeg,2PO1-A
t1152875392.571085_x-5.702872_y-5.086969_a-1.417530.jpeg,2PO1-A
t1152907984.785927_x-5.779752_y-5.204161_a-1.486359.jpeg,2PO1-A
t1152889748.734529_x-5.470937_y-4.388540_a0.848560.jpeg,2PO1-A
t1152907971.313106_x-5.940500_y-2.115881_a-1.661745.jpeg,2PO1-A
t1152889730.369381_x-5.891676_y-1.699351_a-1.350740.jpeg,2PO1-A
t1152889762.407573_x-5.564328_y-2.751232_a1.767712.jpeg,2PO1-A
t1152875384.230366_x-6.062041_y-2.622842_a-1.585778.jpeg,2PO1-A
t1152908019.268086_x-5.768374_y-3.581179_a1.558381.jpeg,2PO1-A
t1152908027.228579_x-5.807074_y-2.071970_a1.577391.jpeg,2PO1-A
t1152875409.099919_x-5.866424_y-2.491818_a1.641583.jpeg,2PO1-A
t1152908021.516221_x-5.790536_y-3.265663_a1.598240.jpeg,2PO1-A
t1152908021.720235_x-5.791227_y-3.248150_a1.598007.jpeg,2PO1-A
t1152875396.247117_x-5.706412_y-4.709478_a1.328591.jpeg,2PO1-A
t1152875385.658649_x-6.032803_y-3.067560_a-1.569750.jpeg,2PO1-A
t1152889743.634212_x-5.711065_y-4.500593_a-1.540579.jpeg,2PO1-A
t1152908023.556351_x-5.802067_y-2.888293_a1.601068.jpeg,2PO1-A
t1152875386.474506_x-5.976881_y-3.273156_a-1.561688.jpeg,2PO1-A
t1152875396.043103_x-5.686575_y-4.712589_a1.236826.jpeg,2PO1-A
t1152875403.999604_x-5.800131_y-3.789036_a1.600207.jpeg,2PO1-A
t1152908009.475571_x-5.774719_y-4.692023_a1.659591.jpeg,2PO1-A
t1152908015.391837_x-5.771978_y-4.044257_a1.570287.jpeg,2PO1-A
t1152889746.286375_x-5.603083_y-4.725896_a-1.185067.jpeg,2PO1-A
t1152875412.160202_x-5.909832_y-1.639278_a1.620156.jpeg,2PO1-A
t1152875395.631079_x-5.624054_y-4.748844_a0.874282.jpeg,2PO1-A
t1152875427.869095_x-7.567814_y1.331364_a1.561041.jpeg,2PO2-A
t1152889796.697574_x-7.406925_y1.573541_a1.565737.jpeg,2PO2-A
t1152889796.493515_x-7.405251_y1.524567_a1.561712.jpeg,2PO2-A
t1152875438.477756_x-8.432660_y2.870731_a2.931145.jpeg,2PO2-A
t1152875431.337416_x-7.500302_y2.039914_a1.530747.jpeg,2PO2-A
t1152908094.964810_x-7.155882_y2.293730_a-1.681288.jpeg,2PO2-A
t1152889835.659962_x-8.303961_y2.841882_a-0.142121.jpeg,2PO2-A
t1152875481.528448_x-7.496724_y1.436360_a-1.617874.jpeg,2PO2-A
t1152908047.833866_x-7.662429_y1.315099_a1.546078.jpeg,2PO2-A
t1152908087.824365_x-8.470311_y2.840943_a-0.003991.jpeg,2PO2-A
t1152875437.661705_x-8.280220_y2.839243_a2.926395.jpeg,2PO2-A
t1152889799.349797_x-7.427233_y2.199431_a1.574465.jpeg,2PO2-A
t1152889796.085489_x-7.418425_y1.454640_a1.631151.jpeg,2PO2-A
t1152875480.712397_x-7.486901_y1.630256_a-1.612879.jpeg,2PO2-A
t1152889798.533640_x-7.418266_y2.017533_a1.577310.jpeg,2PO2-A
t1152908048.241891_x-7.659535_y1.412385_a1.540631.jpeg,2PO2-A
t1152875428.889164_x-7.534533_y1.541948_a1.549640.jpeg,2PO2-A
t1152908100.065337_x-7.515349_y1.286908_a-1.800359.jpeg,2PO2-A
t1152875431.745337_x-7.492373_y2.129782_a1.527283.jpeg,2PO2-A
t1152889794.861413_x-7.363883_y1.173354_a1.813458.jpeg,2PO2-A
t1152908089.864493_x-7.966014_y2.843483_a0.006059.jpeg,2PO2-A
t1152908052.730172_x-7.618763_y2.381702_a1.524232.jpeg,2PO2-A
t1152908050.078238_x-7.645164_y1.782120_a1.543591.jpeg,2PO2-A
t1152875432.765401_x-7.478466_y2.363920_a1.520948.jpeg,2PO2-A
t1152889839.332309_x-7.461886_y2.820840_a-0.297788.jpeg,2PO2-A
t1152908098.637042_x-7.448916_y1.584057_a-1.814338.jpeg,2PO2-A
t1152889837.904102_x-7.795204_y2.910854_a0.154516.jpeg,2PO2-A
t1152908093.332709_x-7.170213_y2.734588_a-0.295378.jpeg,2PO2-A
t1152908051.914121_x-7.629089_y2.176434_a1.536661.jpeg,2PO2-A
t1152908055.382339_x-7.750936_y3.002482_a2.005032.jpeg,2PO2-A
t1152875480.304371_x-7.480749_y1.728245_a-1.612881.jpeg,2PO2-A
t1152908048.446096_x-7.657720_y1.459397_a1.538915.jpeg,2PO2-A
t1152908098.841156_x-7.462930_y1.515043_a-1.806459.jpeg,2PO2-A
t1152889841.984359_x-7.469912_y2.177745_a-1.643304.jpeg,2PO2-A
t1152889795.881480_x-7.461148_y1.400819_a1.824726.jpeg,2PO2-A
t1152875474.183988_x-7.820848_y2.872868_a0.073983.jpeg,2PO2-A
t1152875477.244179_x-7.443070_y2.431161_a-1.418315.jpeg,2PO2-A
t1152908057.834491_x-8.338518_y3.065689_a-3.134207.jpeg,2PO2-A
t1152889845.248567_x-7.526018_y1.414641_a-1.651064.jpeg,2PO2-A
t1152908090.884557_x-7.747103_y2.835264_a-0.015434.jpeg,2PO2-A
t1152875436.029603_x-7.903191_y2.762135_a2.896159.jpeg,2PO2-A
t1152908053.546224_x-7.632379_y2.562370_a1.512160.jpeg,2PO2-A
t1152889802.413885_x-7.790681_y2.784259_a2.557387.jpeg,2PO2-A
t1152908092.720671_x-7.287405_y2.799521_a-0.044287.jpeg,2PO2-A
t1152908090.680546_x-7.777312_y2.833878_a-0.011024.jpeg,2PO2-A
t1152889843.820480_x-7.502708_y1.727622_a-1.649258.jpeg,2PO2-A
t1152875476.020105_x-7.451061_y2.746196_a-0.388702.jpeg,2PO2-A
t1152889838.516141_x-7.672296_y2.923074_a0.140771.jpeg,2PO2-A
t1152908056.198390_x-7.889641_y3.071732_a2.396264.jpeg,2PO2-A
t1152889795.473451_x-7.449000_y1.303150_a1.969517.jpeg,2PO2-A
t1152875429.501297_x-7.514406_y1.668630_a1.543143.jpeg,2PO2-A
t1152875475.612078_x-7.487519_y2.880226_a0.009445.jpeg,2PO2-A
t1152875472.955911_x-8.115718_y2.850909_a0.072449.jpeg,2PO2-A
t1152908095.372838_x-7.221854_y2.237003_a-1.932628.jpeg,2PO2-A
t1152889846.268834_x-7.544873_y1.166543_a-1.663453.jpeg,2PO2-A
t1152889837.088052_x-7.987874_y2.886256_a0.090527.jpeg,2PO2-A
t1152875430.113236_x-7.514597_y1.789584_a1.537699.jpeg,2PO2-A
t1152908056.810427_x-8.079786_y3.072783_a2.842128.jpeg,2PO2-A
t1152889843.208434_x-7.489883_y1.880113_a-1.642740.jpeg,2PO2-A
t1152875439.089797_x-8.551348_y2.890039_a2.946236.jpeg,2PO2-A
t1152875471.731845_x-8.408541_y2.828690_a0.069246.jpeg,2PO2-A
t1152875434.397501_x-7.569770_y2.704461_a1.968719.jpeg,2PO2-A
t1152908057.426464_x-8.228760_y3.101372_a2.908546.jpeg,2PO2-A
t1152875480.100359_x-7.479404_y1.774396_a-1.613783.jpeg,2PO2-A
t1152908098.025004_x-7.431008_y1.694633_a-1.869689.jpeg,2PO2-A
t1152908094.760801_x-7.152035_y2.339542_a-1.504282.jpeg,2PO2-A
t1152889804.862229_x-8.341571_y2.964071_a2.902194.jpeg,2PO2-A
t1152908095.984876_x-7.285379_y2.111472_a-1.971234.jpeg,2PO2-A
t1152889803.230134_x-7.943582_y2.886294_a2.563398.jpeg,2PO2-A
t1152908095.780862_x-7.264619_y2.156568_a-1.969363.jpeg,2PO2-A
t1152889842.596395_x-7.479260_y2.012116_a-1.635934.jpeg,2PO2-A
t1152875472.751899_x-8.140299_y2.849125_a0.072449.jpeg,2PO2-A
t1152908059.058567_x-8.597714_y3.050895_a-3.113608.jpeg,2PO2-A
t1152875478.672293_x-7.460311_y2.126105_a-1.587736.jpeg,2PO2-A
t1152908090.272567_x-7.876778_y2.836785_a-0.004143.jpeg,2PO2-A
t1152889844.228497_x-7.508849_y1.634790_a-1.649092.jpeg,2PO2-A
t1152908099.657107_x-7.500129_y1.349376_a-1.797684.jpeg,2PO2-A
t1152908099.453093_x-7.491148_y1.389076_a-1.798933.jpeg,2PO2-A
t1152889844.432511_x-7.512714_y1.585363_a-1.649126.jpeg,2PO2-A
t1152889838.312129_x-7.719514_y2.921039_a0.151130.jpeg,2PO2-A
t1152889802.209898_x-7.748351_y2.778841_a2.448419.jpeg,2PO2-A
t1152908058.854557_x-8.546758_y3.051677_a-3.110300.jpeg,2PO2-A
t1152908093.740756_x-7.128424_y2.631017_a-0.660167.jpeg,2PO2-A
t1152908089.252501_x-8.112306_y2.844241_a0.007040.jpeg,2PO2-A
t1152889795.269439_x-7.428491_y1.260029_a1.957785.jpeg,2PO2-A
t1152875477.652204_x-7.432883_y2.357151_a-1.424068.jpeg,2PO2-A
t1152908056.402400_x-7.947278_y3.075638_a2.550126.jpeg,2PO2-A
t1152908094.148761_x-7.095320_y2.490791_a-0.990930.jpeg,2PO2-A
t1152908097.616978_x-7.418202_y1.759448_a-1.913857.jpeg,2PO2-A
t1152875480.508440_x-7.484521_y1.680793_a-1.611520.jpeg,2PO2-A
t1152908092.516658_x-7.336504_y2.802056_a-0.042161.jpeg,2PO2-A
t1152875475.000041_x-7.604943_y2.884147_a0.057799.jpeg,2PO2-A
t1152875433.377441_x-7.467449_y2.477052_a1.520634.jpeg,2PO2-A
t1152875434.805529_x-7.648195_y2.758169_a2.204762.jpeg,2PO2-A
t1152908048.038069_x-7.661178_y1.364191_a1.545925.jpeg,2PO2-A
t1152889801.597833_x-7.580010_y2.728579_a1.926080.jpeg,2PO2-A
t1152875473.363938_x-8.017874_y2.858019_a0.072495.jpeg,2PO2-A
t1152889845.860599_x-7.535715_y1.264923_a-1.660757.jpeg,2PO2-A
t1152908096.188889_x-7.302460_y2.070277_a-1.969700.jpeg,2PO2-A
t1152875471.323809_x-8.507579_y2.821605_a0.067712.jpeg,2PO2-A
t1152875430.521261_x-7.512442_y1.874331_a1.534625.jpeg,2PO2-A
t1152875435.825694_x-7.868402_y2.754027_a2.894171.jpeg,2PO2-A
t1152875429.909292_x-7.511598_y1.756761_a1.541357.jpeg,2PO2-A
t1152875433.173431_x-7.469964_y2.452544_a1.519732.jpeg,2PO2-A
t1152908049.873991_x-7.643532_y1.746562_a1.533001.jpeg,2PO2-A
t1152889800.373759_x-7.459121_y2.458269_a1.554547.jpeg,2PO2-A
t1152908099.045067_x-7.473575_y1.471218_a-1.807021.jpeg,2PO2-A
t1152908058.242702_x-8.427299_y3.053487_a-3.097080.jpeg,2PO2-A
t1152908056.606625_x-8.017932_y3.078894_a2.700642.jpeg,2PO2-A
t1152908089.660607_x-8.015548_y2.843183_a0.006059.jpeg,2PO2-A
t1152875477.040167_x-7.445339_y2.482791_a-1.384502.jpeg,2PO2-A
t1152889797.105553_x-7.407181_y1.673050_a1.568758.jpeg,2PO2-A
t1152875475.408064_x-7.532501_y2.887100_a0.052317.jpeg,2PO2-A
t1152889798.737655_x-7.418426_y2.042227_a1.577310.jpeg,2PO2-A
t1152889794.657399_x-7.350273_y1.125951_a1.802403.jpeg,2PO2-A
t1152889840.148355_x-7.396479_y2.576749_a-1.064940.jpeg,2PO2-A
t1152875480.916415_x-7.488573_y1.600054_a-1.614311.jpeg,2PO2-A
t1152908099.249083_x-7.484344_y1.427456_a-1.807993.jpeg,2PO2-A
t1152908050.282021_x-7.643941_y1.827075_a1.543591.jpeg,2PO2-A
t1152875433.785487_x-7.465203_y2.570648_a1.517732.jpeg,2PO2-A
t1152908053.138198_x-7.636731_y2.488217_a1.512160.jpeg,2PO2-A
t1152875476.632141_x-7.396907_y2.581703_a-0.962665.jpeg,2PO2-A
t1152889801.189807_x-7.485604_y2.634620_a1.626678.jpeg,2PO2-A
t1152889846.472637_x-7.548607_y1.122302_a-1.661325.jpeg,2PO2-A
t1152875481.120424_x-7.491060_y1.550613_a-1.615845.jpeg,2PO2-A
t1152908089.048443_x-8.161424_y2.843605_a0.005325.jpeg,2PO2-A
t1152908090.068504_x-7.923332_y2.838981_a-0.001629.jpeg,2PO2-A
t1152908052.934206_x-7.613575_y2.435405_a1.517015.jpeg,2PO2-A
t1152889836.067989_x-8.223323_y2.833245_a-0.106198.jpeg,2PO2-A
t1152889805.882104_x-8.559843_y2.924690_a-3.078532.jpeg,2PO2-A
t1152908053.342411_x-7.633831_y2.537630_a1.512160.jpeg,2PO2-A
t1152908091.292582_x-7.651333_y2.830992_a-0.026879.jpeg,2PO2-A
t1152908093.944960_x-7.105439_y2.555422_a-0.837109.jpeg,2PO2-A
t1152908097.004939_x-7.379834_y1.897580_a-1.977960.jpeg,2PO2-A
t1152875475.816184_x-7.466607_y2.825666_a-0.182382.jpeg,2PO2-A
t1152889855.449199_x-8.792827_y-0.000350_a3.110928.jpeg,CR-A
t1152908107.001564_x-8.160957_y-0.025751_a-2.222443.jpeg,CR-A
t1152875874.305094_x-14.247165_y-0.089230_a3.129604.jpeg,CR-A
t1152890043.604957_x-1.578155_y0.180456_a0.235932.jpeg,CR-A
t1152889628.519016_x3.797272_y-0.121932_a2.951035.jpeg,CR-A
t1152908175.401842_x-8.718744_y-0.752281_a1.547588.jpeg,CR-A
t1152875375.049793_x-5.418415_y-0.054009_a-2.878106.jpeg,CR-A
t1152908197.847242_x-12.715102_y-0.287666_a-3.121708.jpeg,CR-A
t1152908336.799924_x-12.644599_y-0.257603_a0.017853.jpeg,CR-A
t1152889877.690797_x-14.110394_y-0.103330_a3.110182.jpeg,CR-A
t1152876002.645017_x-14.942786_y-0.096210_a0.743379.jpeg,CR-A
t1152907802.758552_x1.602056_y-0.028828_a-0.075339.jpeg,CR-A
t1152908373.730235_x-4.378346_y0.011976_a0.133082.jpeg,CR-A
t1152908171.525806_x-8.768135_y-1.461766_a1.536998.jpeg,CR-A
t1152875871.652828_x-13.638158_y-0.102057_a3.078746.jpeg,CR-A
t1152876030.186736_x-6.741416_y-0.369860_a0.015365.jpeg,CR-A
t1152875868.796652_x-12.983178_y-0.157029_a3.078709.jpeg,CR-A
t1152889688.254750_x-0.849125_y-0.161611_a-3.071109.jpeg,CR-A
t1152907812.347340_x3.546262_y-0.157444_a-0.061778.jpeg,CR-A
t1152890040.952814_x-2.213261_y0.063446_a0.110545.jpeg,CR-A
t1152907929.478469_x1.214894_y-1.228216_a1.412011.jpeg,CR-A
t1152908176.421900_x-8.789422_y-0.561985_a1.774169.jpeg,CR-A
t1152876026.514506_x-8.108382_y-0.401012_a-0.024502.jpeg,CR-A
t1152890038.300688_x-2.896932_y-0.001121_a0.091345.jpeg,CR-A
t1152875568.057855_x-10.636707_y-0.338950_a3.045371.jpeg,CR-A
t1152890022.795848_x-6.501940_y-0.510164_a0.200667.jpeg,CR-A
t1152889871.158280_x-12.440243_y-0.116667_a-3.077515.jpeg,CR-A
t1152907807.451055_x2.509665_y-0.090677_a-0.045223.jpeg,CR-A
t1152908106.185516_x-8.058848_y0.095366_a-2.226879.jpeg,CR-A
t1152908111.545849_x-8.802419_y-0.798781_a-2.134981.jpeg,CR-A
t1152907936.414904_x0.728768_y-0.043765_a-3.135943.jpeg,CR-A
t1152890033.812346_x-4.038388_y-0.101835_a0.116275.jpeg,CR-A
t1152907802.350525_x1.532859_y-0.026268_a-0.071262.jpeg,CR-A
t1152889983.109179_x-15.174896_y-0.985813_a1.658144.jpeg,CR-A
t1152875239.105398_x2.299238_y-0.300000_a0.000000.jpeg,CR-A
t1152876005.501200_x-14.285056_y-0.122585_a-0.053252.jpeg,CR-A
t1152889875.038429_x-13.442787_y-0.117002_a3.140673.jpeg,CR-A
t1152907930.090510_x1.235749_y-1.112284_a1.409847.jpeg,CR-A
t1152890030.548143_x-4.834922_y-0.214105_a0.142689.jpeg,CR-A
t1152908325.987251_x-14.429098_y-0.267026_a0.023712.jpeg,CR-A
t1152889679.798223_x1.186182_y-0.137259_a2.262328.jpeg,CR-A
t1152907887.647855_x2.459480_y0.081627_a3.128889.jpeg,CR-A
t1152908330.475531_x-13.707989_y-0.269722_a0.046561.jpeg,CR-A
t1152875245.225778_x2.523691_y-0.291258_a0.027217.jpeg,CR-A
t1152889883.199131_x-15.133467_y-0.637931_a-1.847242.jpeg,CR-A
t1152889868.710028_x-11.866842_y-0.108396_a-3.049138.jpeg,CR-A
t1152875426.441004_x-7.571872_y1.005001_a1.564950.jpeg,CR-A
t1152908330.067605_x-13.775652_y-0.273553_a0.029026.jpeg,CR-A
t1152889998.010110_x-12.582096_y-0.344296_a0.002181.jpeg,CR-A
t1152907946.619541_x-1.844585_y-0.089800_a-3.139409.jpeg,CR-A
t1152875875.529070_x-14.523250_y-0.085625_a3.121623.jpeg,CR-A
t1152889849.736845_x-7.622672_y0.389238_a-1.681180.jpeg,CR-A
t1152907877.855242_x3.885362_y-0.045434_a3.068577.jpeg,CR-A
t1152875303.513327_x2.138137_y-0.208427_a3.092380.jpeg,CR-A
t1152908201.927690_x-13.460926_y-0.296923_a-3.059734.jpeg,CR-A
t1152908203.355586_x-13.718397_y-0.347996_a-2.977493.jpeg,CR-A
t1152875370.153486_x-3.882899_y-0.051081_a3.091704.jpeg,CR-A
t1152908387.807113_x-1.169782_y0.086097_a0.012854.jpeg,CR-A
t1152875241.757462_x2.299238_y-0.300000_a0.000000.jpeg,CR-A
t1152875878.793276_x-15.072127_y-0.543081_a-2.081604.jpeg,CR-A
t1152875368.317473_x-3.278005_y-0.098606_a3.072172.jpeg,CR-A
t1152875420.728839_x-7.185030_y-0.016213_a2.817014.jpeg,CR-A
t1152890003.314466_x-11.511085_y-0.354787_a-0.036184.jpeg,CR-A
t1152890039.320693_x-2.620584_y0.034360_a0.098387.jpeg,CR-A
t1152875421.952933_x-7.392745_y0.151739_a2.482574.jpeg,CR-A
t1152875423.584831_x-7.574209_y0.407525_a2.166999.jpeg,CR-A
t1152876020.598334_x-10.210637_y-0.338234_a-0.014767.jpeg,CR-A
t1152875246.041729_x2.696491_y-0.279522_a0.059172.jpeg,CR-A
t1152907805.410912_x2.118984_y-0.062453_a-0.044556.jpeg,CR-A
t1152890011.370697_x-9.374045_y-0.538838_a-0.082875.jpeg,CR-A
t1152908334.351778_x-13.145249_y-0.274164_a0.033091.jpeg,CR-A
t1152907800.106443_x1.157192_y-0.023041_a-0.049303.jpeg,CR-A
t1152875863.900345_x-11.915359_y-0.242978_a3.106813.jpeg,CR-A
t1152875570.914240_x-11.432307_y-0.273289_a3.070132.jpeg,CR-A
t1152907968.252899_x-5.888226_y-1.421451_a-1.675903.jpeg,CR-A
t1152889570.251398_x1.262933_y-0.070320_a-0.020934.jpeg,CR-A
t1152875497.653456_x-9.663092_y-0.764180_a-1.176418.jpeg,CR-A
t1152889684.990558_x-0.038765_y-0.146142_a3.114956.jpeg,CR-A
t1152875414.404253_x-5.915566_y-1.059507_a1.583138.jpeg,CR-A
t1152889697.231323_x-3.151960_y-0.169723_a3.114243.jpeg,CR-A
t1152890041.564831_x-2.055655_y0.084150_a0.125183.jpeg,CR-A
t1152908341.900447_x-11.507788_y-0.269387_a-0.000813.jpeg,CR-A
t1152908375.362336_x-3.990021_y0.049529_a0.074653.jpeg,CR-A
t1152907933.558725_x1.325201_y-0.292098_a1.674082.jpeg,CR-A
t1152908197.643228_x-12.686975_y-0.286674_a-3.124872.jpeg,CR-A
t1152875488.877100_x-8.131807_y-0.012895_a-2.595945.jpeg,CR-A
t1152875352.032355_x1.329331_y-0.859612_a1.791785.jpeg,CR-A
t1152889684.378507_x0.117918_y-0.159603_a3.124232.jpeg,CR-A
t1152908173.361711_x-8.751784_y-1.132608_a1.528878.jpeg,CR-A
t1152875243.185554_x2.299238_y-0.300000_a0.000000.jpeg,CR-A
t1152889983.721216_x-15.182850_y-0.872508_a1.650402.jpeg,CR-A
t1152907804.186640_x1.879735_y-0.053089_a-0.079074.jpeg,CR-A
t1152908331.291581_x-13.580985_y-0.265476_a0.034762.jpeg,CR-A
t1152889783.428699_x-5.861795_y-0.616196_a1.664874.jpeg,CR-A
t1152907950.903830_x-2.989860_y-0.080624_a3.139431.jpeg,CR-A
t1152875236.249118_x2.299238_y-0.300000_a0.000000.jpeg,CR-A
t1152908038.653290_x-6.601588_y-0.032443_a2.933902.jpeg,CR-A
t1152908186.014503_x-10.457906_y-0.186798_a-3.092970.jpeg,CR-A
t1152876001.216933_x-15.173086_y-0.326777_a1.587210.jpeg,CR-A
t1152875483.572742_x-7.526686_y0.961576_a-1.631071.jpeg,CR-A
t1152908340.268256_x-11.879926_y-0.256458_a-0.000911.jpeg,CR-A
t1152907932.334649_x1.353991_y-0.612175_a1.430375.jpeg,CR-A
t1152889785.672957_x-6.062809_y-0.119394_a2.155155.jpeg,CR-A
t1152908374.546286_x-4.182591_y0.029145_a0.098639.jpeg,CR-A
t1152889793.841351_x-7.304276_y0.951841_a1.773349.jpeg,CR-A
t1152875312.081856_x1.115237_y-1.300479_a-1.612003.jpeg,CR-A
t1152889996.378005_x-12.970987_y-0.343965_a0.010227.jpeg,CR-A
t1152907957.640228_x-4.685968_y-0.039633_a3.111074.jpeg,CR-A
t1152875568.465903_x-10.753387_y-0.326709_a3.043420.jpeg,CR-A
t1152908042.121510_x-7.326602_y0.162148_a2.804047.jpeg,CR-A
t1152908192.134885_x-11.631706_y-0.240220_a-3.076414.jpeg,CR-A
t1152875491.325058_x-8.706583_y-0.088952_a-3.098640.jpeg,CR-A
t1152907952.943938_x-3.496066_y-0.084308_a3.132709.jpeg,CR-A
t1152876014.069842_x-12.167580_y-0.236130_a-0.087028.jpeg,CR-A
t1152889727.513204_x-6.044692_y-1.127020_a-1.571420.jpeg,CR-A
t1152889642.459894_x1.505767_y-1.340049_a-1.675023.jpeg,CR-A
t1152876046.711771_x-0.765618_y-0.260491_a0.012721.jpeg,CR-A
t1152889690.090870_x-1.259551_y-0.172578_a-3.085261.jpeg,CR-A
t1152889568.007236_x0.777821_y-0.031337_a-0.016470.jpeg,CR-A
t1152875865.532542_x-12.239839_y-0.229476_a3.097633.jpeg,CR-A
t1152875499.081568_x-9.412470_y-1.059062_a-0.962223.jpeg,CR-A
t1152908035.797113_x-6.020146_y-0.241150_a2.021010.jpeg,CR-A
t1152907809.286960_x2.863448_y-0.112851_a-0.056148.jpeg,CR-A
t1152875359.340812_x-0.333967_y-0.248680_a3.092665.jpeg,CR-A
t1152890033.404320_x-4.145248_y-0.118560_a0.123447.jpeg,CR-A
t1152889700.291504_x-3.947583_y-0.117732_a3.098096.jpeg,CR-A
t1152889785.876875_x-6.088574_y-0.079711_a2.159010.jpeg,CR-A
t1152889729.349530_x-5.941251_y-1.478705_a-1.345374.jpeg,CR-A
t1152889717.108556_x-4.987914_y-0.044751_a3.074663.jpeg,CR-A
t1152890012.391031_x-9.122929_y-0.561913_a-0.098705.jpeg,CR-A
t1152876002.236990_x-15.058221_y-0.128662_a1.121317.jpeg,CR-A
t1152908379.034567_x-3.136089_y0.078019_a0.033260.jpeg,CR-A
t1152889636.541079_x1.928796_y-0.150919_a3.128890.jpeg,CR-A
t1152875359.748836_x-0.434707_y-0.245402_a3.090206.jpeg,CR-A
t1152889990.253633_x-14.315616_y-0.257204_a-0.058657.jpeg,CR-A
t1152889991.477702_x-14.078507_y-0.271145_a-0.074363.jpeg,CR-A
t1152889693.151054_x-2.070566_y-0.184983_a-3.102029.jpeg,CR-A
t1152890046.257124_x-0.893800_y0.179104_a0.023880.jpeg,CR-A
t1152890025.243811_x-5.906338_y-0.384090_a0.174224.jpeg,CR-A
t1152876004.481129_x-14.482604_y-0.101663_a0.077992.jpeg,CR-A
t1152889983.517203_x-15.181394_y-0.891393_a1.649786.jpeg,CR-A
t1152889881.362818_x-15.010518_y-0.195167_a-2.642266.jpeg,CR-A
t1152876005.705207_x-14.240127_y-0.125894_a-0.057323.jpeg,CR-A
t1152908358.225265_x-7.608826_y-0.283617_a0.061685.jpeg,CR-A
t1152875246.857978_x2.952231_y-0.256537_a0.079081.jpeg,CR-A
t1152889721.392820_x-5.471703_y-0.010301_a-3.135633.jpeg,CR-A
t1152907806.022761_x2.239618_y-0.070004_a-0.048319.jpeg,CR-A
t1152889630.559150_x3.313527_y-0.148007_a-3.115378.jpeg,CR-A
t1152875413.180176_x-5.919350_y-1.399219_a1.615857.jpeg,CR-A
t1152875570.710072_x-11.378723_y-0.277409_a3.073888.jpeg,CR-A
t1152889853.817097_x-8.388732_y-0.018161_a3.085068.jpeg,CR-A
t1152907799.495072_x1.069695_y-0.023248_a-0.034854.jpeg,CR-A
t1152876027.738584_x-7.645777_y-0.368386_a0.004931.jpeg,CR-A
t1152875304.125360_x2.007586_y-0.208434_a3.088883.jpeg,CR-A
t1152890023.203876_x-6.424432_y-0.492501_a0.195704.jpeg,CR-A
t1152876011.213574_x-12.960696_y-0.153348_a-0.052661.jpeg,CR-A
t1152889712.940393_x-4.972239_y-0.047952_a3.073064.jpeg,CR-A
t1152875354.852530_x0.743639_y-0.450472_a2.622333.jpeg,CR-A
t1152908109.245709_x-8.516932_y-0.408197_a-2.236755.jpeg,CR-A
t1152890027.080018_x-5.524137_y-0.327704_a0.147599.jpeg,CR-A
